set,k1,k2,z1,z2,kp1,kp2,lam,mu1,mu2,c1,c2,ee1_m6,ee2_m6,ee1_m19,ee2_m19,arc,kkt1_m19,kkt2_m19
box,0.9263774181470801,0.873084951570625,0.12163139881730223,0.0999473273956012,0.9306298542071076,0.8816671379834228,1.0439703205217252,0.0,0.0,0.04534568756233042,0.043905596038942875,-0.00016216922870004868,-0.00015565360056579713,-0.00015549835943096113,-0.00014110438447734186,9.467850733174521e-07,0.00015549835943096113,0.00014110438447734186
box,1.0671557622285404,1.1833654527111808,0.1362286647086139,0.07943952105656124,1.0839299675998675,1.1730546428297908,0.863060222621077,0.0,0.0,0.047555171708958656,0.05310885378342451,0.00010877029433764562,0.00010747715190695395,0.00010267327634516654,9.974666558698608e-05,3.803290818874316e-06,0.00010267327634516654,9.974666558698608e-05
box,1.1442805638190712,0.8988586961288431,-0.11480110179166979,0.054419791780779464,1.1109497171228115,0.9282437833293394,0.99386627285053,0.0,0.0,0.045906696457280294,0.04611902065859316,-6.451379788796618e-05,-5.604115993007586e-05,-7.332670729209845e-05,-6.933985784429719e-05,-2.023732523605072e-07,0.019321426126559182,6.933985784429719e-05
box,1.085847414661901,0.8668211715129089,-0.03342167260643966,0.13128184518913744,1.058505829602126,0.8985855511931019,0.9996312702580327,0.0,0.0,0.045840365430427236,0.045853046551495934,-2.130767627139818e-05,-3.654903787086994e-05,-2.1745602185707646e-05,-3.696219506255094e-05,-1.8571399597596695e-06,0.015333284178026152,3.696219506255094e-05
box,1.0245603070200893,1.031334365970509,-0.09787847267494597,0.008327119557720059,1.0139565976449512,1.0373624180075363,0.9945509093788799,0.0,0.0,0.04589879401668938,0.046087272895962976,5.386014976238584e-07,1.1380870357236006e-07,1.9132886581729736e-06,2.183370202413215e-06,1.8762557038003718e-07,0.0003530524634441923,2.183370202413215e-06
box,1.009373890957968,0.8355742560985089,0.15422166180054586,0.022846592145847805,1.0124018177897112,0.8430670582441582,1.0313662617289585,0.0,0.0,0.04548359661809695,0.044442154906864935,-3.0055525959582496e-05,-9.120225521497272e-05,-2.128288454428251e-05,-7.883529064078854e-05,2.1125211591233805e-08,2.128288454428251e-05,7.883529064078854e-05
box,0.8025635530657241,1.1090596804901554,0.15304502842884649,0.028758409062704132,0.8391091814470611,1.0809711479749986,1.0011414652716342,0.0,0.0,0.04582306840277231,0.04578387846220725,-0.00015192521023943417,-0.00023065093582974594,-0.00013081661258085298,-0.00019825169599863024,-5.222962526468768e-06,0.00013081661258085298,0.015481251669858365
box,0.927872654513066,0.875003086291114,0.05520852285339811,-0.0975656324938223,0.9364260687914585,0.8678004829559128,1.1028805744137788,0.0,0.0,0.044727632151150144,0.04156038308484684,-3.890539047857189e-05,-4.897298665318406e-05,-3.7981607390658034e-05,-4.8539386712787014e-05,1.6889598423574293e-06,3.7981607390658034e-05,4.8539386712787014e-05
box,1.0310751570071437,1.0408956705518504,0.1479753897998018,-0.1368751150304393,1.0558356943628242,1.01616463899235,0.9638341621869099,0.0,0.0,0.04626019408556776,0.04755604331918657,-5.189627538926267e-06,-8.053028456100897e-05,6.460956705178766e-05,1.8189393858891734e-05,-6.69001739745225e-07,6.460956705178766e-05,0.013898359543641381
box,0.9999891294634474,1.0976389917130593,-0.10328744304810909,-0.03581864582895382,0.997619536288663,1.0926899737162319,0.9874237073584017,0.0,0.0,0.04598139488714825,0.04641992979092571,1.1357154953817172e-05,9.783831310672397e-06,1.2069188908281347e-05,1.1429756746617059e-05,-1.8965509394718044e-07,1.2069188908281347e-05,1.1429756746617059e-05
